symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
IL20,-3.419996464,0.002973037,0.999391171,0.022952820
TTC22,-2.918568557,0.002973298,0.973445312,0.014971711
POLDIP2,-2.857239606,0.002974311,0.957510588,0.012306484
ARMCX1,-2.587910079,0.002976378,0.999703187,0.015669010
VRTN,-2.730988479,0.002977071,0.998745980,0.022981408
SLC25A30,-2.634633370,0.002981267,0.998879859,0.023011129
YWHAB,-2.625683141,0.002982066,0.999142579,0.023016796
TCL1B,-2.488206275,0.002982426,0.942435724,0.010695316
BCL2L15,-2.815777085,0.002984936,0.986865826,0.019550473
AOAH,-2.301215168,0.002985543,0.940455925,0.010544353
DNAJC17,-3.283791720,0.002985892,0.946964311,0.011330212
PHIP,-1.669542305,0.002986195,0.999904327,0.023046036
FNBP1,-3.176880201,0.002986229,0.999684150,0.023046283
RBP4,-2.833289036,0.002986707,0.981090793,0.017145918
TOMM20L,-2.985838279,0.002987259,0.981335787,0.017277002
PMFBP1,-3.039303065,0.002988115,0.999518342,0.023059637
NCOA4,-3.328025340,0.002988127,0.999643361,0.023059720
AK4,-2.851998732,0.002988437,0.950931922,0.011564104
PRSS57,-2.867563430,0.002989228,0.989707127,0.021492074
USP12,-2.890863211,0.002990008,0.982894624,0.017818192
OR5L1,-2.699856411,0.002990496,0.997576004,0.023076503
MRPL52,-2.605392836,0.002990864,0.943561144,0.010818580
TNFAIP2,-2.901138685,0.002992219,0.994736054,0.023088703
SCRT1,-2.712620376,0.002992752,0.954133791,0.011950468
USP53,-2.526937219,0.002993075,0.999666096,0.023094764
GJA1,-3.145838465,0.002994109,0.999490924,0.023102087
RGPD6,-2.980139771,0.002994702,0.999719709,0.015760528
KLK15,-2.372586071,0.002995274,0.941634242,0.010664923
MEGF11,-2.963504548,0.002995527,0.972295835,0.014850723
TMEM88B,-2.824799908,0.002995646,0.973604860,0.015112818
TRMT10C,-2.685849262,0.002996344,0.984495096,0.018509324
VSTM5,-2.875836284,0.002998494,0.996312812,0.023133131
BAHCC1,-2.769097988,0.002998703,0.963545928,0.013230869
HSD17B13,-2.858623430,0.002999298,0.952802481,0.011855818
ERP44,-2.689207682,0.002999467,0.948924273,0.011377196
TCTA,-2.603687435,0.003000792,0.999085445,0.023149402
ATP2A1,-2.973960973,0.003001732,0.954939527,0.012082247
RAPSN,-2.491713551,0.003002538,0.946351689,0.011160809
PTGDR2,-2.962237624,0.003003629,0.988084904,0.020347670
MASP2,-2.958482728,0.003005545,0.985883049,0.019193315
FAM221A,-2.530275451,0.003006626,0.999482186,0.023190695
SPATA31A1,-2.832572693,0.003008523,0.957943275,0.012470156
PLOD1,-2.943570679,0.003008989,0.968962145,0.014261891
KCNE4,-2.994684438,0.003010110,0.988686664,0.020781273
ZYG11A,-2.864094635,0.003010210,0.991758384,0.023154947
TOMM40L,-3.022721663,0.003010375,0.984420819,0.018704247
TRIP10,-2.773469739,0.003011064,0.997733753,0.023222104
NOL7,-2.511510727,0.003013349,0.999525716,0.023238275
EME1,-2.539418343,0.003013394,0.998884272,0.023238591
NOS2,-1.967442413,0.003013446,0.939792695,0.010580030
ENPEP,-2.717362707,0.003014552,0.944456238,0.011000011
C6orf229,-2.853678047,0.003016740,0.996165794,0.023262266
TADA2B,-2.878000653,0.003017560,0.983420830,0.018227923
ANKRD33,-2.897105509,0.003018416,0.950443826,0.011616219
NEFL,-2.808692805,0.003018502,0.968742786,0.014523112
SIGLEC14,-3.000915512,0.003019396,0.989404646,0.021258046
HIST2H2AA3,-3.145871203,0.003019406,0.957573247,0.012582828
GNAT3,-2.639816095,0.003019845,0.992445727,0.023284237
EHD4,-2.837243057,0.003021639,0.971026604,0.014694612
ADAD2,-2.743165303,0.003022503,0.957163771,0.012431932
MLYCD,-2.595591605,0.003022943,0.998104461,0.023306152
GJA4,-2.888334815,0.003023104,0.950519314,0.011664670
DOHH,-3.393065083,0.003024056,0.948474282,0.011588875
TMEM8A,-1.671446168,0.003024252,0.999898943,0.023315411
KIAA1211L,-3.202126615,0.003025387,0.994063663,0.023323442
VIM,-2.459993276,0.003026035,0.999570792,0.023328025
CES1,-2.727735721,0.003026994,0.994640246,0.023334809
PATE2,-2.667274864,0.003027236,0.943259295,0.010950221
TACO1,-3.097529819,0.003029578,0.982241185,0.017911188
TTC9C,-2.643454547,0.003030645,0.998260798,0.023360626
TCHP,-2.379250737,0.003030674,0.941229048,0.010764616
FYN,-2.526431430,0.003031083,0.998886371,0.023363724
GPR88,-3.036111269,0.003031242,0.977116999,0.016182393
GATAD2B,-2.832934678,0.003031394,0.998133065,0.023365924
DNAJC27,-2.834888558,0.003032192,0.989473116,0.021546093
TOMM20,-3.206769598,0.003032544,0.951680528,0.011913389
FRMD5,-2.878990920,0.003033186,0.972145335,0.014978077
RPTN,-2.783079630,0.003033489,0.993008845,0.023380740
EWSR1,-2.983384018,0.003035807,0.989638931,0.021688391
FAM47E,-2.818130364,0.003037479,0.968743052,0.014298512
ZNF577,-2.922634344,0.003038600,0.995959618,0.023416877
EIF3E,-2.732950832,0.003039665,0.952777186,0.011961733
PRL,-2.825282560,0.003039952,0.960589073,0.013278271
DDX4,-2.467527011,0.003043260,0.999613857,0.023449821
SH3BP5,-2.871920235,0.003044937,0.997521782,0.023461669
FAM3A,-2.755424457,0.003045496,0.944919503,0.011142267
S100A1,-2.779661388,0.003046061,0.998009745,0.023469616
SLC37A1,-3.087185757,0.003048451,0.999886833,0.023486507
IQCA1L,-2.721411743,0.003048850,0.951168604,0.011806787
BZW1,-2.462703681,0.003048980,0.999034238,0.023490250
HEPN1,-2.480080917,0.003049417,0.999353807,0.023493334
OR2M7,-2.065576153,0.003050928,0.884177840,0.007437958
ENTPD7,-2.271093569,0.003051438,0.999821263,0.023507620
ARSG,-3.026429226,0.003052722,0.980054293,0.017267089
PCDHA8,-2.892337510,0.003054135,0.949172557,0.011632921
STUB1,-2.623002642,0.003055651,0.999081481,0.023537388
KIAA1107,-3.007661346,0.003056280,0.999061912,0.023541833
ARMCX2,-2.868782157,0.003056454,0.964082893,0.013569184
KLHDC9,-2.597545461,0.003057088,0.918513184,0.009162735
FREM3,-2.832780194,0.003058061,0.968345580,0.014324461
TPPP3,-2.896577435,0.003059459,0.999773482,0.023564296
ABHD10,-2.911391291,0.003060155,0.992413696,0.023569212
MT1E,-2.775394969,0.003060233,0.975823746,0.016093556
ZNF783,-2.771954299,0.003060653,0.992194852,0.023572726
GSTM5,-2.775509426,0.003062029,0.994848311,0.023582448
ARPC2,-3.461494866,0.003065565,0.998390605,0.023607425
TET2,-2.848308204,0.003068670,0.990038050,0.022057303
EID2,-2.630540766,0.003070903,0.997024603,0.023645130
TNNC1,-2.604298502,0.003071650,0.945495439,0.011298898
SPHK2,-2.862117934,0.003074809,0.955999551,0.012499813
MYL3,-2.997578009,0.003075024,0.973368834,0.015458722
FKBPL,-2.839084886,0.003075211,0.949158767,0.011686731
KLHL36,-2.989391989,0.003075596,0.992462752,0.023678263
SLC25A33,-3.015719096,0.003076449,0.988716149,0.021372324
PQLC2,-2.701810724,0.003079911,0.962843413,0.013488270
VCL,-2.684806492,0.003080514,0.944927285,0.011282288
ZDHHC7,-2.628053134,0.003082988,0.943713022,0.011174363
ZC2HC1C,-3.180835706,0.003083532,0.999059454,0.023734292
CSN1S1,-2.691655732,0.003084023,0.998398061,0.023737760
TMEM79,-2.661290811,0.003084222,0.995763157,0.023739161
RABEPK,-2.844441469,0.003085950,0.996990668,0.023751360
USP17L17,-2.534327678,0.003087409,0.999171541,0.023761659
FBXO48,-2.933009799,0.003088702,0.970608763,0.014902014
ABHD2,-2.574122117,0.003088967,0.998960983,0.023772658
SERPINI1,-2.352991604,0.003089379,0.999597015,0.023775565
ZKSCAN2,-2.226315422,0.003090265,0.935687786,0.010495643
SPTLC3,-2.641741907,0.003091248,0.947865069,0.011629036
TOE1,-2.840823945,0.003091332,0.996501948,0.023789346
TAS2R50,-2.521574631,0.003091736,0.999250538,0.023792197
CDK2AP1,-2.605908148,0.003092134,0.941181030,0.011020677
C1QTNF3,-2.738655877,0.003096949,0.953002303,0.012209970
KAT7,-2.468617765,0.003098431,0.999766929,0.016277911
PM20D1,-2.876366740,0.003099786,0.979296853,0.017163642
MRPL46,-2.824956113,0.003100353,0.963067759,0.013613888
STIP1,-2.464161861,0.003100858,0.940784349,0.010976799
VCY1B,-2.571419688,0.003101296,0.942361666,0.011106520
EFTUD2,-2.504234173,0.003101401,0.999353634,0.023860394
RIPPLY1,-2.114311567,0.003102139,0.940018857,0.010893297
ZCCHC18,-2.608170074,0.003102445,0.949010631,0.011811311
MORF4L2,-2.769167496,0.003103157,0.948387563,0.011733361
CR2,-2.345995377,0.003104430,0.999809152,0.023881760
DNAJB6,-2.106775634,0.003107710,0.940595022,0.010960155
COX14,-3.029374986,0.003110360,0.976356473,0.016387467
NDUFS4,-2.922476375,0.003110708,0.999658375,0.016339067
TIMM50,-2.795961483,0.003110769,0.997840560,0.023926468
TRMT1,-2.430318747,0.003111631,0.940699797,0.010991408
UTF1,-2.806769682,0.003111740,0.987867509,0.020884937
GRXCR2,-2.328781179,0.003112266,0.942980720,0.011202701
DNAH9,-2.684112936,0.003113086,0.999813759,0.023942807
LY75-CD302,-2.580522528,0.003114729,0.946748490,0.011578889
CENPF,-3.004379931,0.003115143,0.967839242,0.014487051
OR4N5,-2.794839317,0.003117697,0.975261053,0.016158076
NPM3,-2.844748255,0.003118143,0.978621905,0.017043937
COL20A1,-2.610175230,0.003120682,0.944242927,0.011363406
HOXC11,-2.867187727,0.003120806,0.969881867,0.014921255
NPIPA5,-2.875917182,0.003121124,0.991027644,0.023354826
DDX60,-2.568730369,0.003121921,0.999417921,0.024005100
MAP4K3,-2.284218327,0.003122007,0.999709645,0.024005708
OTOGL,-2.620708502,0.003122186,0.958522700,0.013014465
PLEKHG7,-2.674856610,0.003123711,0.997049818,0.024017719
CD1D,-2.717896228,0.003124536,0.954640280,0.012520652
SIX3,-2.397455532,0.003124898,0.941308402,0.011085606
PLCH2,-2.900366931,0.003125146,0.990173899,0.022549303
EPB41L5,-2.518741953,0.003126225,0.944854103,0.011461082
GLTP,-1.569881437,0.003126267,0.938464537,0.010871206
SEC24C,-2.544493591,0.003126512,0.999204726,0.024037462
COLQ,-2.741064970,0.003126855,0.945684661,0.011512537
C17orf70,-2.878789401,0.003127145,0.987486318,0.020808140
MYOZ1,-2.550599641,0.003127598,0.731257450,0.003925098
FLOT1,-3.486572649,0.003130664,0.999243030,0.016438448
TGM4,-2.617925093,0.003130991,0.999123420,0.024069035
TMEM251,-2.855027937,0.003134903,0.995148580,0.024096596
SIRPB1,-2.988904426,0.003134904,0.956985714,0.012859492
AP1S3,-2.990763477,0.003135013,0.968140923,0.014643460
MDH2,-3.058166764,0.003136400,0.951307741,0.012481232
CCDC80,-2.688690113,0.003136849,0.996973514,0.024110310
NLGN4X,-2.605601366,0.003137736,0.999181522,0.024116564
MC3R,-2.612349532,0.003139380,0.999611710,0.024128147
GPM6B,-2.640488627,0.003141030,0.941937274,0.011217144
SKA3,-2.891875066,0.003142323,0.980138026,0.017694845
FAM131A,-2.786213131,0.003144853,0.948312904,0.011886607
SLC2A6,-2.563166868,0.003145230,0.996686812,0.024169356
FCHO1,-2.713586271,0.003146829,0.998094618,0.024180622
LYZL1,-3.019485706,0.003147083,0.988774158,0.021999244
CATIP,-2.953900845,0.003148241,0.971053743,0.015354156
CHCHD3,-2.726761664,0.003148299,0.993339210,0.024190974
SNX27,-2.802761322,0.003148653,0.995405896,0.024193471
SPATA17,-2.732715542,0.003148878,0.978451351,0.017206453
MTBP,-1.723479110,0.003149328,0.999862632,0.024198224
SCN4B,-2.653048321,0.003150509,0.944064297,0.011457822
IQCF1,-2.210503560,0.003151843,0.902496459,0.008587548
MPST,-3.021761131,0.003152126,0.977297060,0.016971427
SERHL2,-3.014649835,0.003152251,0.958875073,0.013653653
KRTCAP3,-2.673489059,0.003152647,0.996008012,0.024221593
IRX3,-2.704851783,0.003154313,0.946826836,0.011733577
ITGAV,-2.917887702,0.003155114,0.963753134,0.013991798
P2RX4,-2.822816101,0.003155217,0.951903926,0.012320688
PRKAA1,-1.876221135,0.003155912,0.999715926,0.024244585
NDUFAF6,-2.950166981,0.003156884,0.999821429,0.024251429
CCL15,-2.866145699,0.003157582,0.988328152,0.021485596
HCN4,-2.835303589,0.003158208,0.960815079,0.013533545
DHRS11,-2.726905128,0.003159597,0.994300267,0.024270535
C1QTNF7,-2.430989401,0.003160191,0.999358136,0.024274717
GSTA3,-3.207911499,0.003161755,0.999515437,0.024285729
FAM65A,-2.905568920,0.003161793,0.975928169,0.016524452
LAMB2,-2.878445821,0.003162080,0.984441124,0.019480459
KIF12,-2.780704710,0.003163219,0.970799841,0.015317176
LOC100132146,-2.824777919,0.003163644,0.959084609,0.013264148
BTBD3,-2.989526049,0.003164855,0.970029240,0.015183412
MDN1,-2.350009417,0.003164868,0.999473682,0.024307643
RPS6KA2,-2.819189783,0.003166042,0.972343545,0.015733997
C5orf34,-2.585372367,0.003166590,0.999217407,0.024319766
ATP8A1,-2.796206221,0.003166682,0.952833250,0.012456602
COX7B,-2.743724564,0.003166930,0.966807383,0.014557288
CETP,-2.482175748,0.003167581,0.999587815,0.024326743
CHPF,-2.940762348,0.003167589,0.990637658,0.023428796
SPTAN1,-2.777068096,0.003168526,0.992926656,0.024333392
KBTBD11,-2.667715693,0.003168648,0.978211594,0.017193231
FAM220A,-2.805147137,0.003169514,0.956041683,0.012897418
CLDN8,-2.584827817,0.003169561,0.999311268,0.024340676
GOLGA6L2,-2.691517783,0.003169696,0.955154325,0.012759426
SPRY4,-2.913579597,0.003170743,0.977834643,0.017097800
FAM98A,-2.661930787,0.003172391,0.998231400,0.024360594
DHRS2,-2.896008106,0.003173503,0.969979653,0.015210236
OR5D13,-2.834667446,0.003174439,0.958575467,0.013255038
SLC46A3,-2.103446685,0.003175182,0.939734303,0.011133527
CCDC42B,-2.979538969,0.003176521,0.960535483,0.013533429
SIGLEC12,-2.790604113,0.003177590,0.962353556,0.013875594
AVP,-2.669816113,0.003178141,0.998756615,0.024401053
NKG7,-2.681269398,0.003178537,0.995197037,0.024403841
ZNF775,-2.470810348,0.003181413,0.999570884,0.024424076
TDRD12,-2.659243571,0.003182547,0.999496046,0.016696621
PELO,-2.558128638,0.003183058,0.946938002,0.011848676
GPR137C,-3.007862315,0.003185889,0.982436610,0.018953474
CCL25,-2.854804925,0.003186706,0.983603849,0.019253373
TSSK1B,-2.770841587,0.003186906,0.993742659,0.024462724
CLECL1,-2.859032488,0.003187126,0.955153183,0.012915370
FRMD8,-2.749741648,0.003189149,0.986326876,0.020561918
C2CD4A,-2.831247848,0.003189985,0.995798599,0.024484380
CASD1,-2.744658247,0.003193639,0.996886442,0.024510077
RPL36A,-2.177146910,0.003193786,0.940216950,0.011238260
FAM19A1,-2.880048950,0.003194021,0.965428570,0.014429701
ZNF304,-2.503179561,0.003195014,0.998866900,0.024519743
KCNIP4,-2.938045252,0.003195303,0.965696700,0.014506454
SMUG1,-2.826471041,0.003197813,0.946462018,0.011875212
EXPH5,-2.766308015,0.003197986,0.994307462,0.024540647
DLGAP3,-2.578518769,0.003198104,0.942528857,0.011458429
COL24A1,-2.349273131,0.003203585,0.940509493,0.011297038
GALNT3,-2.599366026,0.003203947,0.992111669,0.024582557
TFF2,-3.009317620,0.003204653,0.975412268,0.016621883
CD70,-3.099705028,0.003207027,0.999416800,0.024604205
C9orf84,-2.599238556,0.003211846,0.998861553,0.024638077
DARS2,-2.680819934,0.003213010,0.994501541,0.024646260
KIAA1324L,-2.932446588,0.003214094,0.989771855,0.022862164
MKKS,-2.537270759,0.003215955,0.946206404,0.011922898
RPS27L,-2.654070081,0.003216242,0.995658021,0.024668977
SCML1,-2.814817254,0.003218907,0.978030600,0.017397788
RGS17,-2.724481803,0.003219307,0.982388748,0.018909520
ERLIN1,-2.805837740,0.003220443,0.990297963,0.023314989
VAMP5,-2.820555909,0.003220960,0.992971504,0.024702130
MMP25,-2.852126750,0.003222052,0.990853823,0.023842970
DMRT1,-2.773759275,0.003222507,0.994274226,0.024713000
CBX8,-2.852847701,0.003222695,0.984208375,0.019689458
CLEC12A,-2.637151731,0.003223316,0.939605648,0.011439652
TEX261,-2.259220604,0.003223770,0.999474401,0.024721872
ZNF846,-2.577843536,0.003226808,0.997837693,0.024743216
CHRM5,-2.708543331,0.003226824,0.949813417,0.012340010
C12orf43,-2.600980065,0.003226940,0.944727232,0.011775364
MYLK4,-2.409682350,0.003228106,0.940396920,0.011464213
MAML1,-2.832511967,0.003228767,0.995014988,0.024756973
UQCC3,-2.812744829,0.003230475,0.975919969,0.016901878
ABCB8,-2.667705304,0.003230966,0.997515016,0.024772417
DDIAS,-2.742767898,0.003231585,0.968968969,0.015243916
SCX,-2.606655254,0.003232971,0.943177663,0.011693738
MILR1,-2.548846202,0.003235402,0.999550398,0.024803575
C11orf94,-2.855122861,0.003235582,0.953763198,0.012939923
BIRC3,-2.652676890,0.003236774,0.991479259,0.024497712
CRYGC,-2.479767629,0.003237308,0.945470680,0.011892115
TRIM38,-2.778054096,0.003238160,0.992505925,0.024822944
NLE1,-2.724137173,0.003238429,0.994447198,0.024824835
C2orf82,-2.874240318,0.003238604,0.980652823,0.018382460
AKAP4,-2.759409411,0.003240527,0.979816324,0.018088542
AZIN1,-2.723748653,0.003240644,0.952186703,0.012675624
CT45A2,-4.208773620,0.003242772,0.999249233,0.010955100
NEK6,-2.652753637,0.003244678,0.997611498,0.024868711
CCNG2,-2.532311107,0.003245186,0.999417076,0.024872279
TNFSF14,-3.029257288,0.003245270,0.983154764,0.019392574
ZMYM2,-2.925364457,0.003247797,0.979988790,0.018245769
POTEH,-2.852221194,0.003247934,0.973108758,0.016248709
SOWAHD,-2.719193741,0.003248156,0.957817709,0.013442725
ATL1,-2.960168277,0.003249193,0.976478747,0.017148102
SLITRK1,-3.188611968,0.003249998,0.999206148,0.024906056
CT45A10,-2.870454827,0.003250076,0.989165000,0.022697770
FAM184A,-2.941660438,0.003250648,0.968687850,0.015265205
COA1,-2.155782994,0.003250865,0.940739553,0.011481037
RPL12,-1.609903088,0.003257113,0.999894325,0.024955996
GPANK1,-2.350947088,0.003258097,0.940785971,0.011498650
LILRA6,-2.737674230,0.003258303,0.989916117,0.023302537
GSTA2,-3.017734859,0.003262929,0.981751373,0.019098080
IKBKE,-2.512945626,0.003263640,0.942078072,0.011710995
C17orf49,-3.315579223,0.003264224,0.999607072,0.017102485
CACNA1E,-2.819268316,0.003265651,0.970381948,0.015725100
ARL5A,-2.609140440,0.003267865,0.999064242,0.025031433
MRPL38,-2.763129712,0.003270717,0.967147994,0.015100670
AMIGO3,-2.970597966,0.003272241,0.982566173,0.019289847
TFAP4,-2.985021371,0.003273943,0.968656386,0.015373523
SCYL2,-2.343017104,0.003274781,0.455377889,0.001486075
BRE,-2.209821685,0.003275447,0.939748104,0.011554169
PTPRF,-2.782411150,0.003276646,0.971475976,0.015976979
POMGNT2,-2.808645061,0.003277248,0.961552710,0.014121490
ABCA4,-2.386342298,0.003277526,0.999607333,0.025099202
PPP1R14C,-2.671389779,0.003279124,0.944407979,0.011933251
CNTNAP1,-2.826316356,0.003279603,0.983062349,0.019552915
BBS5,-2.726220433,0.003281073,0.996831650,0.025124071
OR5H15,-2.933782171,0.003281177,0.960362002,0.013940240
ZHX2,-2.780095540,0.003281421,0.971255359,0.015952150
CNNM1,-2.752605163,0.003281916,0.954049688,0.013083811
S100A11,-3.298241626,0.003282482,0.996501756,0.025133958
CTSV,-2.871990085,0.003283740,0.981922282,0.019182571
C4orf32,-2.881628287,0.003283941,0.971498738,0.016225523
SMKR1,-2.769619329,0.003285086,0.985918962,0.021116780
ATXN2,-2.891513179,0.003286436,0.969612139,0.015631378
SRP14,-2.295464072,0.003286502,0.942394497,0.011777648
BARX2,-2.893113563,0.003287310,0.987620992,0.022035717
TSR1,-2.178404424,0.003288759,0.940041864,0.011532752
C16orf87,-2.581663357,0.003289103,0.951929921,0.012854942
P2RY1,-2.715693711,0.003290354,0.971870738,0.016135694
FAM196B,-2.290374092,0.003290566,0.998431869,0.025190635
HTRA1,-2.960786665,0.003291526,0.997086525,0.025197359
TIAL1,-3.173189251,0.003292568,0.999033513,0.025204665
HYAL2,-2.672984660,0.003292633,0.993238822,0.025205120
GKN2,-2.698672033,0.003293675,0.997720150,0.025212425
NRIP3,-2.873809839,0.003294483,0.983368183,0.019739203
KIAA1033,-2.054260047,0.003294748,0.939070835,0.011507547
SFXN3,-2.719031243,0.003300218,0.992193018,0.025258284
CHODL,-3.078549361,0.003300334,0.999650554,0.025259095
GTF2A1,-3.086815717,0.003300987,0.997608049,0.025263673
ARL15,-2.749386238,0.003301422,0.993968102,0.025266722
AKIP1,-2.627652467,0.003302743,0.953054461,0.013022372
EN2,-2.719396937,0.003304191,0.990384492,0.024002217
DHX36,-2.672987244,0.003304748,0.949291702,0.012556226
ADHFE1,-2.362456247,0.003304846,0.999806369,0.025290716
CACNB2,-2.805874375,0.003306410,0.990399722,0.024094943
SCEL,-3.255203747,0.003306784,0.999578057,0.017313702
NME1-NME2,-2.721436483,0.003308291,0.950615691,0.012782923
SPINK13,-2.811379151,0.003312359,0.979894333,0.018669825
NT5DC1,-2.792543412,0.003314767,0.979123500,0.018293372
TMEM97,-2.049578603,0.003316567,0.939782901,0.011605224
BHLHA9,-2.960791509,0.003318113,0.994949303,0.025383655
UNC45B,-2.649352378,0.003318225,0.996992507,0.025384437
MAP2K3,-1.767955821,0.003318791,0.938779526,0.011568943
ARL8B,-2.367340600,0.003319851,0.940097476,0.011680685
EVPL,-2.580902571,0.003324222,0.998966175,0.025426430
RALGPS1,-1.964134145,0.003325914,0.939725344,0.011640511
KDM4E,-1.840879821,0.003326393,0.999717537,0.025441634
GPLD1,-2.517129082,0.003326806,0.942261759,0.011926057
RNH1,-2.813663297,0.003332056,0.997691933,0.025481281
IFITM10,-1.839337098,0.003332075,0.939615185,0.011653818
WDR17,-2.769410392,0.003335856,0.996544897,0.025507887
CFAP36,-2.927379786,0.003336394,0.979568793,0.018576984
